card,L1_대분류,L2_중분류,process_uid,process_id,process_name,step_no,row_id,기능,시스템,담당자,상태,근거,cross,귀속
t63,옵션·견적,가격,t63-P08,P08,실시간 견적 받기,6,STD-OPT-051,셋트/부품조립 상품 합산 가격 계산,webadmin,서희항,부분,raw/webadmin/webadmin/catalog/pricing.py:1873-1931,,담당
t63,옵션·견적,가격,t63-P08,P08,실시간 견적 받기,7,STD-OPT-052,판걸이수 기반 판형 원가 반영,webadmin,서희항,작동,raw/webadmin/webadmin/catalog/pricing.py:20-22 · raw/webadmin/webadmin/catalog/pricing.py:392-413,,담당
t63,옵션·견적,가격,t63-P08,P08,실시간 견적 받기,8,STD-OPT-047,수량구간 할인 적용,webadmin,서희항,작동,raw/webadmin/webadmin/catalog/pricing.py:1476-1509,,담당
t63,옵션·견적,가격,t63-P08,P08,실시간 견적 받기,9,STD-OPT-046,가격 내역 분해 표시(인쇄비·후가공비·부가세),webadmin,서희항,작동,raw/webadmin/webadmin/catalog/pricing.py:147-179 · raw/webadmin/webadmin/catalog/static/catalog/widget.js:682-745,,담당
t63,옵션·견적,가격,t63-P08,P08,실시간 견적 받기,10,STD-OPT-045,가격 0원/계산불가 상태 처리 및 사용자 안내,widget,최숙진,부분,raw/webadmin/webadmin/catalog/static/catalog/widget.js:688-691 · raw/webadmin/webadmin/catalog/pricing.py:114-119,,담당
t63,옵션·견적,견적,t63-P09,P09,견적 저장·대량주문 문의,1,STD-OPT-053,견적 결과 저장(옵션보관함),webadmin,서희항,미착수,「미확인」 — 찾지 못했다(raw/webadmin/webadmin/catalog/*.py·static/catalog/*.js 및 huni-skin-shopby/src 전체에서 보관함 문자열 grep 0건),t62 — 저장된 견적을 다시 보는 자리는 마이페이지(STD-MYP) / t65 — 대량주문 문의 응대는 운영자 CS,담당
t63,옵션·견적,견적,t63-P09,P09,견적 저장·대량주문 문의,2,STD-OPT-054,견적서 PDF/출력물 발급,webadmin,서희항,미착수,「미확인」 — 찾지 못했다(raw/webadmin/webadmin/catalog/*.py·static/catalog/*.js 및 huni-skin-shopby/src 전체에서 견적서/PDF 발급 로직 grep 0건 — PDF 관련 코드는 전부 원고 업로드 파일형식 검증용),t62 — 저장된 견적을 다시 보는 자리는 마이페이지(STD-MYP) / t65 — 대량주문 문의 응대는 운영자 CS,담당
t63,옵션·견적,견적,t63-P09,P09,견적 저장·대량주문 문의,3,STD-OPT-055,대량주문 견적 문의 접수,webadmin,김동학,미착수,「미확인」 — 찾지 못했다(raw/webadmin·huni-skin-shopby/src 전체에서 대량주문 코드 grep 0건 — raw/webadmin/.planning 기획문서에만 언급),t62 — 저장된 견적을 다시 보는 자리는 마이페이지(STD-MYP) / t65 — 대량주문 문의 응대는 운영자 CS,담당
t63,원고·파일,업로드,t63-P10,P10,원고 올리기,1,STD-ART-001,인쇄원고 파일 업로드(PDF/AI/EPS),widget,서희항,작동,raw/webadmin/webadmin/catalog/static/catalog/widget.js:773 · raw/webadmin/webadmin/catalog/static/catalog/widget.js:799 · raw/webadmin/webadmin/catalog/s3_artwork.py:83-88,t64 — 올라간 파일의 검판(STD-ART-008~018)·생산 전달(STD-ART-028)은 t64,담당
t63,원고·파일,업로드,t63-P10,P10,원고 올리기,2,STD-ART-002,대용량 파일 분할/재개 업로드,widget,서희항,구현-미검증,raw/webadmin/webadmin/catalog/static/catalog/widget.js:819 · raw/webadmin/webadmin/catalog/s3_artwork.py:56-57 · raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:628-666,t64 — 올라간 파일의 검판(STD-ART-008~018)·생산 전달(STD-ART-028)은 t64,담당
t63,원고·파일,업로드,t63-P10,P10,원고 올리기,3,STD-ART-003,업로드 진행률·실패 재시도,widget,서희항,부분,raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:3283-3289 · raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:5408 · raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:8036,t64 — 올라간 파일의 검판(STD-ART-008~018)·생산 전달(STD-ART-028)은 t64,담당
t63,원고·파일,업로드,t63-P10,P10,원고 올리기,4,STD-ART-004,건수별 개별 파일 업로드(디자인 N종),widget,서희항,부분,raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:3245-3258 · raw/webadmin/webadmin/catalog/s3_artwork.py:135-145,t64 — 올라간 파일의 검판(STD-ART-008~018)·생산 전달(STD-ART-028)은 t64,담당
t63,원고·파일,업로드,t63-P10,P10,원고 올리기,5,STD-ART-005,앞면/뒷면 파일 분리 업로드,widget,서희항,부분,raw/webadmin/webadmin/catalog/static/catalog/widget_renderer.js:3255-3258 · raw/webadmin/webadmin/catalog/s3_artwork.py:122-131,t64 — 올라간 파일의 검판(STD-ART-008~018)·생산 전달(STD-ART-028)은 t64,담당
t63,원고·파일,업로드,t63-P10,P10,원고 올리기,6,STD-ART-006,주문 이후 파일 업로드 경로(결제 후 입고),webadmin,서희항,부분,raw/webadmin/webadmin/catalog/artwork_promote.py:1-24 · raw/webadmin/webadmin/catalog/edicus_lookup.py:433-462,t64 — 올라간 파일의 검판(STD-ART-008~018)·생산 전달(STD-ART-028)은 t64,담당
t63,원고·파일,업로드,t63-P10,P10,원고 올리기,7,STD-ART-007,파일 재업로드·버전 이력 보관,webadmin,서희항,부분,raw/webadmin/webadmin/catalog/s3_artwork.py:135-166,t64 — 올라간 파일의 검판(STD-ART-008~018)·생산 전달(STD-ART-028)은 t64,담당
t63,원고·파일,업로드,t63-P10,P10,원고 올리기,8,STD-ART-029,가변데이터 인쇄(VDP) 데이터 업로드·병합,edicus,김동학,미착수,raw/edicus_dev/demo-vdp/context.js:19-23 · raw/edicus_dev/demo-vdp/context.js:164-170 · raw/webadmin/webadmin/catalog/edicus_lookup.py:391,t64 — 올라간 파일의 검판(STD-ART-008~018)·생산 전달(STD-ART-028)은 t64,담당
t63,원고·파일,미리보기,t63-P11,P11,올린 원고 확인하기,1,STD-ART-019,업로드 파일 썸네일·PDF 미리보기,widget,서희항,미착수,「미확인」 — 찾지 못했다(webadmin/catalog/widget.js·widget_renderer.js 전수 grep thumbnail/썸네일/preview/미리보기 — 디자인 템플릿 썸네일(widget_api.py:6105,t64 — 기계 검판(블리드·색공간·해상도)은 t64. 여기는 손님 눈으로 보는 단계다,담당
t63,원고·파일,미리보기,t63-P11,P11,올린 원고 확인하기,2,STD-ART-020,재단선 오버레이 미리보기,widget,서희항,미착수,「미확인」 — 찾지 못했다(widget_renderer.js:1638-1707 은 재단선/작업사이즈 치수 도해(사이즈 안내 SVG)이고 고객이 올린 실제 파일 위에 재단선을 겹쳐 보여주는 오버레이가 아님),t64 — 기계 검판(블리드·색공간·해상도)은 t64. 여기는 손님 눈으로 보는 단계다,담당
t63,원고·파일,에디터,t63-P12,P12,에디터로 디자인하기,1,STD-ART-021,온라인 디자인 에디터 진입,widget,서희항,부분,raw/webadmin/webadmin/catalog/static/catalog/widget.js:368-395,,담당
t63,원고·파일,에디터,t63-P12,P12,에디터로 디자인하기,2,STD-ART-030,「옵션 조합에 연결된 편집기 템플릿 없음」 오류 — 에디쿠스 템플릿 연결 점검,webadmin,서희항,미착수,raw/webadmin/webadmin/catalog/edicus_views.py:327-419 · raw/webadmin/tools/audit_edicus_coverage.py:1-20,,담당
t63,원고·파일,에디터,t63-P12,P12,에디터로 디자인하기,3,STD-ART-022,에디터 템플릿 선택·불러오기,widget,서희항,작동,raw/webadmin/webadmin/catalog/static/catalog/widget.js:634,,담당
t63,원고·파일,에디터,t63-P12,P12,에디터로 디자인하기,4,STD-ART-031,삭제된 사이즈 코드가 연결된 템플릿 전수조사(800여 개 중 노출 대상 선별),webadmin,서희항,미착수,raw/webadmin/webadmin/catalog/edicus_views.py:327-419 · raw/webadmin/tools/audit_edicus_coverage.py:82-232,,담당
t63,원고·파일,에디터,t63-P12,P12,에디터로 디자인하기,5,STD-ART-032,에디쿠스 테스트용 단순 상품(메모패드 등) 제공,webadmin,서희항,미착수,「미확인」 — 찾지 못했다(webadmin/catalog·tools·.planning 전수 grep 메모패드/memo pad/테스트용 단순 상품 — 메모패드는 실사고 재현 사례로만 등장하고 에디쿠스 테스트 전용 상품을 의도적으로 제공하는 기능/문서는 없음),,담당
t63,원고·파일,에디터,t63-P12,P12,에디터로 디자인하기,6,STD-ART-025,선택 옵션(사이즈·페이지)과 에디터 캔버스 동기화,widget,서희항,부분,raw/webadmin/webadmin/catalog/static/catalog/widget.js:378-394,,담당
t63,원고·파일,에디터,t63-P12,P12,에디터로 디자인하기,7,STD-ART-023,에디터 작업물 저장·재편집,widget,서희항,미착수,raw/webadmin/webadmin/catalog/static/catalog/widget.js:613-615 · raw/webadmin/webadmin/catalog/static/catalog/widget.js:625-634,,담당
t63,원고·파일,에디터,t63-P12,P12,에디터로 디자인하기,8,STD-ART-024,에디터 산출물 인쇄용 파일 변환·주문 연결,widget,서희항,부분,raw/webadmin/webadmin/catalog/static/catalog/widget.js:1004,,담당
t63,원고·파일,에디터,t63-P12,P12,에디터로 디자인하기,9,,에디터 산출물 변환 실패 처리,huni-mall,서희항,원장 행 없음,「미확인」,,단계
t63,원고·파일,보관,t63-P13,P13,원고 보관·재사용,1,STD-ART-026,고객 파일 보관기간 정책 적용·만료 삭제,webadmin,미정,미착수,raw/webadmin/webadmin/catalog/artwork_promote.py:3 · raw/webadmin/webadmin/catalog/widget_api.py:3628-3636,t62 — 과거 주문 목록을 보는 자리는 마이페이지,담당
t63,원고·파일,보관,t63-P13,P13,원고 보관·재사용,2,STD-ART-027,과거 주문 파일 재사용 재주문,webadmin,서희항+김동학,미착수,raw/webadmin/webadmin/catalog/edicus_lookup.py:401-415 · raw/webadmin/webadmin/catalog/edicus_lookup.py:433-462,t62 — 과거 주문 목록을 보는 자리는 마이페이지,담당
t63,장바구니·주문,장바구니,t63-P14,P14,장바구니 담고 고치기,1,STD-ORD-028,선택옵션→주문 데이터 변환(확정 사양의 주문항목 생성),widget,김동학,작동,raw/webadmin/webadmin/catalog/static/catalog/widget.js:1004,,담당
t63,장바구니·주문,장바구니,t63-P14,P14,장바구니 담고 고치기,2,STD-ORD-001,장바구니 담기(인쇄옵션+파일 동반),huni-mall,김동학,작동,「미확인」 — src/components/product/huni-widget.tsx:188-284 · src/lib/guest-cart.ts:53-57,,담당
t63,장바구니·주문,장바구니,t63-P14,P14,장바구니 담고 고치기,3,STD-ORD-007,비회원 장바구니 계산(비영속),huni-mall,김동학,작동,「미확인」 — src/lib/guest-cart.ts:1-20 · src/lib/guest-cart.ts:35-50,,담당
t63,장바구니·주문,장바구니,t63-P14,P14,장바구니 담고 고치기,4,STD-ORD-002,장바구니 조회,huni-mall,김동학,작동,「미확인」 — src/components/cart/cart-page.tsx:57-70 · src/components/cart/cart-page.tsx:262-330,,담당
t63,장바구니·주문,장바구니,t63-P14,P14,장바구니 담고 고치기,5,STD-ORD-008,장바구니 인쇄사양 요약 표시,huni-mall,김동학,작동,「미확인」 — src/components/cart/cart-page.tsx:289-293 · src/components/product/huni-widget.tsx:61-68,,담당
t63,장바구니·주문,장바구니,t63-P14,P14,장바구니 담고 고치기,6,STD-ORD-003,장바구니 수량/옵션 수정,huni-mall,김동학,작동,「미확인」 — src/components/cart/cart-page.tsx:73-80 · src/components/cart/cart-page.tsx:117-160 · src/components/cart/cart-page.tsx:296-321,,담당
t63,장바구니·주문,장바구니,t63-P14,P14,장바구니 담고 고치기,7,STD-ORD-004,장바구니 항목 삭제,huni-mall,김동학,작동,「미확인」 — src/components/cart/cart-page.tsx:81-84 · src/components/cart/cart-page.tsx:191-195,,담당
t63,장바구니·주문,장바구니,t63-P14,P14,장바구니 담고 고치기,8,STD-ORD-005,선택 상품 금액 계산,huni-mall,김동학,작동,「미확인」 — src/components/cart/cart-page.tsx:109-110,,담당
t63,장바구니·주문,장바구니,t63-P14,P14,장바구니 담고 고치기,9,STD-ORD-006,구매가능 검증(결제 전 sanity),shopby,김동학,부분,docs/shopby/shopby-api/order-shop-public.yml:1129,,담당
t63,장바구니·주문,주문서,t63-P15,P15,주문서 쓰기,1,STD-ORD-009,주문서 작성,huni-mall,김동학,작동,「미확인」 — src/lib/api/hooks/use-order-sheet.ts:5-6 · src/lib/api/hooks/use-order-sheet.ts:40-49,t62 — 쿠폰·적립금의 발급·보유는 프로모션(STD-PRM),담당
t63,장바구니·주문,주문서,t63-P15,P15,주문서 쓰기,2,STD-ORD-010,주문서 조회,huni-mall,김동학,작동,「미확인」 — src/lib/api/hooks/use-order-sheet.ts:6 · src/lib/api/hooks/use-order-sheet.ts:177-183,t62 — 쿠폰·적립금의 발급·보유는 프로모션(STD-PRM),담당
t63,장바구니·주문,주문서,t63-P15,P15,주문서 쓰기,3,STD-ORD-012,주문자/수령자 정보 입력,huni-mall,김동학,작동,「미확인」 — src/components/checkout/checkout-form.tsx:244-334 · src/components/checkout/checkout-form.tsx:400-401,t62 — 쿠폰·적립금의 발급·보유는 프로모션(STD-PRM),담당
t63,장바구니·주문,주문서,t63-P15,P15,주문서 쓰기,4,STD-ORD-032,비회원 주문서 무통장 계좌·입금자명 표시(회원 주문서와 동일 여부),huni-mall,김동학,부분,「미확인」 — src/components/checkout/checkout-form.tsx:827-852 · src/components/checkout/guest-checkout-form.tsx:55 · src/components/checkout/guest-checkout-form.tsx:323-365,t62 — 쿠폰·적립금의 발급·보유는 프로모션(STD-PRM),담당
t63,장바구니·주문,주문서,t63-P15,P15,주문서 쓰기,5,STD-ORD-013,배송지 주소 검색(우편번호),huni-mall,김동학,작동,「미확인」 — src/components/common/address-search-modal.tsx:4-5 · src/components/common/address-search-modal.tsx:77 · src/components/checkout/checkout-form.tsx:984-991,t62 — 쿠폰·적립금의 발급·보유는 프로모션(STD-PRM),담당
t63,장바구니·주문,주문서,t63-P15,P15,주문서 쓰기,6,STD-ORD-015,나중배송(배송지 미입력) 주문,shopby,김동학,미착수,docs/shopby/shopby-api/order-shop-public.yml:2707,t62 — 쿠폰·적립금의 발급·보유는 프로모션(STD-PRM),담당
t63,장바구니·주문,주문서,t63-P15,P15,주문서 쓰기,7,STD-ORD-014,배송 요청사항 입력,huni-mall,김동학,미착수,「미확인」 — src/components/checkout/checkout-form.tsx:733,t62 — 쿠폰·적립금의 발급·보유는 프로모션(STD-PRM),담당
t63,장바구니·주문,주문서,t63-P15,P15,주문서 쓰기,8,STD-ORD-017,출고 옵션 선택(오늘출고·토요일출고),huni-mall,김동학,미착수,「미확인」 — 찾지 못했다(checkout-form.tsx·guest-checkout-form.tsx·shopby yml order-shop-public.yml 전수 grep 오늘출고/토요일출고/당일출고/Saturday — 없음),t62 — 쿠폰·적립금의 발급·보유는 프로모션(STD-PRM),담당
t63,장바구니·주문,주문서,t63-P15,P15,주문서 쓰기,9,STD-ORD-016,주문 제목/작업명 입력,huni-mall,김동학,부분,huni-skin-shopby/src/components/product/huni-widget.tsx:62-68,t62 — 쿠폰·적립금의 발급·보유는 프로모션(STD-PRM),담당
t63,장바구니·주문,주문서,t63-P15,P15,주문서 쓰기,10,STD-ORD-011,쿠폰·배송지 반영 최종 금액 계산,huni-mall,김동학,부분,huni-skin-shopby/src/lib/api/hooks/use-order-sheet.ts:177 (선행 카드 증거 · 실재 확인),t62 — 쿠폰·적립금의 발급·보유는 프로모션(STD-PRM),담당
t63,장바구니·주문,주문서,t63-P15,P15,주문서 쓰기,11,STD-ORD-029,결제 직전 재견적(최종 금액을 다시 확정하고 결제로 넘김),huni-mall,김동학,미착수,「미확인」 — src/lib/api/requote.ts:1-9 · src/app/api/printly/requote/route.ts:1-19 · src/components/cart/cart-page.tsx:162-189,t62 — 쿠폰·적립금의 발급·보유는 프로모션(STD-PRM),담당
t63,장바구니·주문,주문서,t63-P15,P15,주문서 쓰기,12,STD-ORD-018,약관 동의(구매·개인정보 제3자),huni-mall,김동학,부분,「미확인」 — src/components/checkout/order-summary.tsx:12 · src/components/checkout/order-summary.tsx:79-98 · src/components/checkout/checkout-form.tsx:281,t62 — 쿠폰·적립금의 발급·보유는 프로모션(STD-PRM),담당
t63,장바구니·주문,주문,t63-P16,P16,주문 확정하기,1,STD-ORD-019,주문 예약(reserve) 및 금액 검증,huni-mall,김동학,부분,docs/shopby/shopby-api/order-shop-public.yml:4688,t64 — 주문등록 S2S 이후의 검판·MES·공정·출고는 전부 t64,담당
t63,장바구니·주문,주문,t63-P16,P16,주문 확정하기,2,STD-ORD-020,주문 완료 화면·주문번호 발급,huni-mall,김동학,작동,「미확인」 — src/components/order/order-complete-view.tsx:1-24,t64 — 주문등록 S2S 이후의 검판·MES·공정·출고는 전부 t64,담당
t63,장바구니·주문,주문,t63-P16,P16,주문 확정하기,3,STD-ORD-030,주문 생성 직후 후니 주문등록 S2S 호출(order/register),webadmin,김동학,미착수,raw/webadmin/webadmin/catalog/widget_api.py:5286-5303 · raw/webadmin/webadmin/catalog/artwork_promote.py:5-8,t64 — 주문등록 S2S 이후의 검판·MES·공정·출고는 전부 t64,담당
t63,장바구니·주문,주문,t63-P16,P16,주문 확정하기,4,STD-ORD-031,주문완료 메일/알림 발송,huni-mall,최숙진,미착수,「미확인」 — 찾지 못했다(huni-mall src/lib·src/app/api 전수 grep mail/알림/notification/SMTP — 회원가입·소셜 인증 관련 email 필드만 있고 주문완료 메일·알림 발송 로직 없음. webadmin 도 send_mail/EmailMessage/SMTP/알림톡 전수 grep 0건),t64 — 주문등록 S2S 이후의 검판·MES·공정·출고는 전부 t64,담당
