prd_cd,product_group,axis,authority_source,target_table,needed,owner_inspector,note
PRD_000047,인쇄홍보물,가격엔진,상품마스터:가격공식 + 인쇄상품 가격표(260527),t_prd_product_price_formulas → t_prc_price_formulas → formula_components → price_components → component_prices(siz=판형),Y,price-engine,"원자합산형(PRF_DGP_A~F+COMP_PAPER, siz_cd=출력판형) 또는 고정가형(명함/포토카드). 견적 필수=항상 Y"
PRD_000048,인쇄홍보물,사이즈코드,상품마스터:사이즈(필수),t_prd_product_sizes / t_siz_sizes(cut_*),Y,basedata,디지털인쇄 필수 차원(항상 needed)
PRD_000048,인쇄홍보물,도수,상품마스터:인쇄(옵션),t_prd_product_print_options(front/back_colrcnt),Y,basedata,엑셀 옵션 컬럼 값 존재
PRD_000048,인쇄홍보물,인쇄옵션,상품마스터:별색인쇄/코팅/커팅/접지(옵션),t_prd_product_processes(PROC_000007 family·코팅·커팅·접지),Y,basedata,엑셀 옵션 컬럼 값 존재
PRD_000048,인쇄홍보물,판형,상품마스터:파일사양_출력용지규격,"t_prd_product_plate_sizes(siz_cd, output_paper_typ_cd) / t_siz_sizes(work_*)",Y,basedata,디지털인쇄 필수 차원(항상 needed)
PRD_000048,인쇄홍보물,자재,상품마스터:종이(필수),"t_prd_product_materials(mat_cd, usage_cd)",Y,basedata,디지털인쇄 필수 차원(항상 needed)
PRD_000048,인쇄홍보물,공정,상품마스터:후가공(옵션)·박/형압(옵션),t_prd_product_processes(+param),Y,basedata,엑셀 옵션 컬럼 값 존재
PRD_000048,인쇄홍보물,묶음수,상품마스터:제작수량_건수(옵션),t_prd_product_bundle_qtys(bdl_qty),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000048,인쇄홍보물,페이지룰,상품마스터:판수,t_prd_product_page_rules(page_min/max/incr),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000048,인쇄홍보물,옵션그룹,상품마스터:옵션성 컬럼(주문방법·후가공·별색·접지 택일),t_prd_product_option_groups(sel_typ_cd) / options / option_items(ref_dim_cd),Y,cpq-link,디지털인쇄 필수 차원(항상 needed)
PRD_000048,인쇄홍보물,제약규칙,상품마스터:제약 주석(별표 *)·박 크기·가변 제한·블리드,t_prd_product_constraints(logic jsonb) / t_prd_products.constraint_json,Y,cpq-link,엑셀 옵션 컬럼 값 존재
PRD_000048,인쇄홍보물,추가상품,상품마스터:추가상품(옵션),t_prd_product_addons(tmpl_cd),N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000048,인쇄홍보물,추가상품 템플릿,상품마스터:추가상품(옵션)→SKU,t_prd_templates(base_prd_cd) + template_selections,N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000048,인쇄홍보물,가격엔진,상품마스터:가격공식 + 인쇄상품 가격표(260527),t_prd_product_price_formulas → t_prc_price_formulas → formula_components → price_components → component_prices(siz=판형),Y,price-engine,"원자합산형(PRF_DGP_A~F+COMP_PAPER, siz_cd=출력판형) 또는 고정가형(명함/포토카드). 견적 필수=항상 Y"
PRD_000049,인쇄홍보물,사이즈코드,상품마스터:사이즈(필수),t_prd_product_sizes / t_siz_sizes(cut_*),Y,basedata,디지털인쇄 필수 차원(항상 needed)
PRD_000049,인쇄홍보물,도수,상품마스터:인쇄(옵션),t_prd_product_print_options(front/back_colrcnt),Y,basedata,엑셀 옵션 컬럼 값 존재
PRD_000049,인쇄홍보물,인쇄옵션,상품마스터:별색인쇄/코팅/커팅/접지(옵션),t_prd_product_processes(PROC_000007 family·코팅·커팅·접지),Y,basedata,엑셀 옵션 컬럼 값 존재
PRD_000049,인쇄홍보물,판형,상품마스터:파일사양_출력용지규격,"t_prd_product_plate_sizes(siz_cd, output_paper_typ_cd) / t_siz_sizes(work_*)",Y,basedata,디지털인쇄 필수 차원(항상 needed)
PRD_000049,인쇄홍보물,자재,상품마스터:종이(필수),"t_prd_product_materials(mat_cd, usage_cd)",Y,basedata,디지털인쇄 필수 차원(항상 needed)
PRD_000049,인쇄홍보물,공정,상품마스터:후가공(옵션)·박/형압(옵션),t_prd_product_processes(+param),Y,basedata,엑셀 옵션 컬럼 값 존재
PRD_000049,인쇄홍보물,묶음수,상품마스터:제작수량_건수(옵션),t_prd_product_bundle_qtys(bdl_qty),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000049,인쇄홍보물,페이지룰,상품마스터:판수,t_prd_product_page_rules(page_min/max/incr),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000049,인쇄홍보물,옵션그룹,상품마스터:옵션성 컬럼(주문방법·후가공·별색·접지 택일),t_prd_product_option_groups(sel_typ_cd) / options / option_items(ref_dim_cd),Y,cpq-link,디지털인쇄 필수 차원(항상 needed)
PRD_000049,인쇄홍보물,제약규칙,상품마스터:제약 주석(별표 *)·박 크기·가변 제한·블리드,t_prd_product_constraints(logic jsonb) / t_prd_products.constraint_json,Y,cpq-link,엑셀 옵션 컬럼 값 존재
PRD_000049,인쇄홍보물,추가상품,상품마스터:추가상품(옵션),t_prd_product_addons(tmpl_cd),N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000049,인쇄홍보물,추가상품 템플릿,상품마스터:추가상품(옵션)→SKU,t_prd_templates(base_prd_cd) + template_selections,N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000049,인쇄홍보물,가격엔진,상품마스터:가격공식 + 인쇄상품 가격표(260527),t_prd_product_price_formulas → t_prc_price_formulas → formula_components → price_components → component_prices(siz=판형),Y,price-engine,"원자합산형(PRF_DGP_A~F+COMP_PAPER, siz_cd=출력판형) 또는 고정가형(명함/포토카드). 견적 필수=항상 Y"
PRD_000050,인쇄홍보물,사이즈코드,상품마스터:사이즈(필수),t_prd_product_sizes / t_siz_sizes(cut_*),Y,basedata,디지털인쇄 필수 차원(항상 needed)
PRD_000050,인쇄홍보물,도수,상품마스터:인쇄(옵션),t_prd_product_print_options(front/back_colrcnt),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000050,인쇄홍보물,인쇄옵션,상품마스터:별색인쇄/코팅/커팅/접지(옵션),t_prd_product_processes(PROC_000007 family·코팅·커팅·접지),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000050,인쇄홍보물,판형,상품마스터:파일사양_출력용지규격,"t_prd_product_plate_sizes(siz_cd, output_paper_typ_cd) / t_siz_sizes(work_*)",Y,basedata,디지털인쇄 필수 차원(항상 needed)
PRD_000050,인쇄홍보물,자재,상품마스터:종이(필수),"t_prd_product_materials(mat_cd, usage_cd)",Y,basedata,디지털인쇄 필수 차원(항상 needed)
PRD_000050,인쇄홍보물,공정,상품마스터:후가공(옵션)·박/형압(옵션),t_prd_product_processes(+param),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000050,인쇄홍보물,묶음수,상품마스터:제작수량_건수(옵션),t_prd_product_bundle_qtys(bdl_qty),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000050,인쇄홍보물,페이지룰,상품마스터:판수,t_prd_product_page_rules(page_min/max/incr),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000050,인쇄홍보물,옵션그룹,상품마스터:옵션성 컬럼(주문방법·후가공·별색·접지 택일),t_prd_product_option_groups(sel_typ_cd) / options / option_items(ref_dim_cd),Y,cpq-link,디지털인쇄 필수 차원(항상 needed)
PRD_000050,인쇄홍보물,제약규칙,상품마스터:제약 주석(별표 *)·박 크기·가변 제한·블리드,t_prd_product_constraints(logic jsonb) / t_prd_products.constraint_json,N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000050,인쇄홍보물,추가상품,상품마스터:추가상품(옵션),t_prd_product_addons(tmpl_cd),N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000050,인쇄홍보물,추가상품 템플릿,상품마스터:추가상품(옵션)→SKU,t_prd_templates(base_prd_cd) + template_selections,N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000050,인쇄홍보물,가격엔진,상품마스터:가격공식 + 인쇄상품 가격표(260527),t_prd_product_price_formulas → t_prc_price_formulas → formula_components → price_components → component_prices(siz=판형),Y,price-engine,"원자합산형(PRF_DGP_A~F+COMP_PAPER, siz_cd=출력판형) 또는 고정가형(명함/포토카드). 견적 필수=항상 Y"
PRD_000051,인쇄홍보물,사이즈코드,상품마스터:사이즈(필수),t_prd_product_sizes / t_siz_sizes(cut_*),Y,basedata,디지털인쇄 필수 차원(항상 needed)
PRD_000051,인쇄홍보물,도수,상품마스터:인쇄(옵션),t_prd_product_print_options(front/back_colrcnt),Y,basedata,엑셀 옵션 컬럼 값 존재
PRD_000051,인쇄홍보물,인쇄옵션,상품마스터:별색인쇄/코팅/커팅/접지(옵션),t_prd_product_processes(PROC_000007 family·코팅·커팅·접지),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000051,인쇄홍보물,판형,상품마스터:파일사양_출력용지규격,"t_prd_product_plate_sizes(siz_cd, output_paper_typ_cd) / t_siz_sizes(work_*)",Y,basedata,디지털인쇄 필수 차원(항상 needed)
PRD_000051,인쇄홍보물,자재,상품마스터:종이(필수),"t_prd_product_materials(mat_cd, usage_cd)",Y,basedata,디지털인쇄 필수 차원(항상 needed)
PRD_000051,인쇄홍보물,공정,상품마스터:후가공(옵션)·박/형압(옵션),t_prd_product_processes(+param),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000051,인쇄홍보물,묶음수,상품마스터:제작수량_건수(옵션),t_prd_product_bundle_qtys(bdl_qty),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000051,인쇄홍보물,페이지룰,상품마스터:판수,t_prd_product_page_rules(page_min/max/incr),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000051,인쇄홍보물,옵션그룹,상품마스터:옵션성 컬럼(주문방법·후가공·별색·접지 택일),t_prd_product_option_groups(sel_typ_cd) / options / option_items(ref_dim_cd),Y,cpq-link,디지털인쇄 필수 차원(항상 needed)
PRD_000051,인쇄홍보물,제약규칙,상품마스터:제약 주석(별표 *)·박 크기·가변 제한·블리드,t_prd_product_constraints(logic jsonb) / t_prd_products.constraint_json,N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000051,인쇄홍보물,추가상품,상품마스터:추가상품(옵션),t_prd_product_addons(tmpl_cd),N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000051,인쇄홍보물,추가상품 템플릿,상품마스터:추가상품(옵션)→SKU,t_prd_templates(base_prd_cd) + template_selections,N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000051,인쇄홍보물,가격엔진,상품마스터:가격공식 + 인쇄상품 가격표(260527),t_prd_product_price_formulas → t_prc_price_formulas → formula_components → price_components → component_prices(siz=판형),Y,price-engine,"원자합산형(PRF_DGP_A~F+COMP_PAPER, siz_cd=출력판형) 또는 고정가형(명함/포토카드). 견적 필수=항상 Y"
PRD_000100,포토북,사이즈코드,상품마스터:사이즈(필수),t_prd_product_sizes / t_siz_sizes(cut_*),Y,basedata,필수 차원(항상 needed)
PRD_000100,포토북,도수,상품마스터:인쇄(필수)·인쇄사양,t_prd_product_print_options(front/back_colrcnt),Y,basedata,내지인쇄/표지인쇄사양(양면/단면)
PRD_000100,포토북,인쇄옵션,상품마스터:별색인쇄/코팅/커팅/접지(옵션),t_prd_product_processes(PROC_000007 family·코팅·커팅·접지),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000100,포토북,판형,상품마스터:파일사양_출력용지규격,"t_prd_product_plate_sizes(siz_cd, output_paper_typ_cd) / t_siz_sizes(work_*)",Y,basedata,내지/표지 작업·재단사이즈→출력판형
PRD_000100,포토북,자재,상품마스터:종이사양·내지종이·표지종이사양,"t_prd_product_materials(mat_cd, usage_cd)",Y,basedata,내지종이·표지종이사양
PRD_000100,포토북,공정,상품마스터:캘린더사양_캘린더가공·제본사양·표지코팅,t_prd_product_processes(+param),Y,basedata,표지 무광코팅·제본PUR
PRD_000100,포토북,묶음수,상품마스터:제작수량_건수(옵션),t_prd_product_bundle_qtys(bdl_qty),N,basedata,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000100,포토북,페이지룰,상품마스터:페이지사양·내지페이지(편집기)·제작수량,t_prd_product_page_rules(page_min/max/incr),Y,basedata,내지페이지 24~150 incr2(편집기)
PRD_000100,포토북,옵션그룹,상품마스터:옵션성 컬럼(주문방법·캘린더가공·표지타입 택일),t_prd_product_option_groups(sel_typ_cd) / options / option_items(ref_dim_cd),Y,cpq-link,주문방법(편집기)·표지타입 택일
PRD_000100,포토북,제약규칙,상품마스터:제약 주석(별표 *)·블리드·책등,t_prd_product_constraints(logic jsonb) / t_prd_products.constraint_json,Y,cpq-link,블리드·책등(10/12/14/16) 제약
PRD_000100,포토북,추가상품,상품마스터:추가상품(옵션),t_prd_product_addons(tmpl_cd),N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000100,포토북,추가상품 템플릿,상품마스터:추가상품(옵션)→SKU,t_prd_templates(base_prd_cd) + template_selections,N,cpq-link,엑셀 해당 옵션 미사용(N/A로 닫음)
PRD_000100,포토북,가격엔진,상품마스터:가격공식 + 인쇄상품 가격표(260527),t_prd_product_price_formulas → t_prc_price_formulas → formula_components → price_components → component_prices,Y,price-engine,상품단가+페이지당단가(가격_기본24P+추가2P당)·세트 본체 final_price
PRD_000101,포토북,사이즈코드,상품마스터:사이즈(필수),t_prd_product_sizes / t_siz_sizes(cut_*),Y,basedata,필수 차원(항상 needed)
PRD_000101,포토북,도수,상품마스터:인쇄(필수)·인쇄사양,t_prd_product_print_options(front/back_colrcnt),Y,basedata,내지인쇄(양면)
PRD_000101,포토북,인쇄옵션,상품마스터:별색인쇄/코팅/커팅/접지(옵션),t_prd_product_processes(PROC_000007 family·코팅·커팅·접지),N,basedata,반제품 역할 외 축(N/A)
PRD_000101,포토북,판형,상품마스터:파일사양_출력용지규격,"t_prd_product_plate_sizes(siz_cd, output_paper_typ_cd) / t_siz_sizes(work_*)",Y,basedata,내지 작업/재단사이즈
PRD_000101,포토북,자재,상품마스터:종이사양·내지종이·표지종이사양,"t_prd_product_materials(mat_cd, usage_cd)",Y,basedata,내지종이(몽블랑130)
PRD_000101,포토북,공정,상품마스터:캘린더사양_캘린더가공·제본사양·표지코팅,t_prd_product_processes(+param),N,basedata,반제품 역할 외 축(N/A)
PRD_000101,포토북,묶음수,상품마스터:제작수량_건수(옵션),t_prd_product_bundle_qtys(bdl_qty),N,basedata,반제품 역할 외 축(N/A)
PRD_000101,포토북,페이지룰,상품마스터:페이지사양·내지페이지(편집기)·제작수량,t_prd_product_page_rules(page_min/max/incr),Y,basedata,내지페이지 24~150 incr2
PRD_000101,포토북,옵션그룹,상품마스터:옵션성 컬럼(주문방법·캘린더가공·표지타입 택일),t_prd_product_option_groups(sel_typ_cd) / options / option_items(ref_dim_cd),N,cpq-link,반제품 역할 외 축(N/A)
PRD_000101,포토북,제약규칙,상품마스터:제약 주석(별표 *)·블리드·책등,t_prd_product_constraints(logic jsonb) / t_prd_products.constraint_json,N,cpq-link,반제품 역할 외 축(N/A)
PRD_000101,포토북,추가상품,상품마스터:추가상품(옵션),t_prd_product_addons(tmpl_cd),N,cpq-link,반제품 역할 외 축(N/A)
PRD_000101,포토북,추가상품 템플릿,상품마스터:추가상품(옵션)→SKU,t_prd_templates(base_prd_cd) + template_selections,N,cpq-link,반제품 역할 외 축(N/A)
PRD_000101,포토북,가격엔진,상품마스터:가격공식 + 인쇄상품 가격표(260527),t_prd_product_price_formulas → t_prc_price_formulas → formula_components → price_components → component_prices,N,price-engine,반제품(세트 멤버)·가격은 본체 PRD_000100 귀속
PRD_000102,포토북,사이즈코드,상품마스터:사이즈(필수),t_prd_product_sizes / t_siz_sizes(cut_*),Y,basedata,필수 차원(항상 needed)
PRD_000102,포토북,도수,상품마스터:인쇄(필수)·인쇄사양,t_prd_product_print_options(front/back_colrcnt),Y,basedata,표지인쇄사양(단면)
PRD_000102,포토북,인쇄옵션,상품마스터:별색인쇄/코팅/커팅/접지(옵션),t_prd_product_processes(PROC_000007 family·코팅·커팅·접지),N,basedata,반제품 역할 외 축(N/A)
PRD_000102,포토북,판형,상품마스터:파일사양_출력용지규격,"t_prd_product_plate_sizes(siz_cd, output_paper_typ_cd) / t_siz_sizes(work_*)",Y,basedata,표지 작업사이즈
