sheet,row_seq,prd_nm,_anchor_ffilled,_row_hidden,_work_size_col,_work_size_value,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,cell_meta_json
계산공식집초안,83,,false,false,,,,(1) 내지인쇄비 = [총내지매수행][도수열] x 총내지매수 ,,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,84,,false,false,,,,(2) 총내지매수 = 부수 x (페이지수 / 판걸이수),,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,85,,false,false,,,,(3) 표지인쇄비 = 제작수량 X 인쇄비수량행단가 X 2,,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,86,,false,false,,,,(4) 표지코팅비 = 제작수량 X 코팅비수량행단가 X 2,,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,87,,false,false,,,,(5) 면지인쇄비= 제작수량 X 인쇄비수량행단가 X 2,,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,88,,false,false,,,,(6) 면지코팅비= 제작수량 X 코팅비수량행단가 X 2,,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,89,,false,false,,,,(7) 제본비 = [수량행][제본종류열],제본,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,91,,false,false,,,,[고정가형: 엽서북 / 떡메모지],엽서북/떡메,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,92,,false,false,,,,판매가 = [수량행][옵션열],,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,94,,false,false,,,,[원자합산형: 캘린더],,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
