table,pk,comp_cd,current_note,corrected_note
t_prc_component_prices,943,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥5 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 5장 이상
t_prc_component_prices,945,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥5 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 5장 이상
t_prc_component_prices,947,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥6 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 6장 이상
t_prc_component_prices,949,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥6 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 6장 이상
t_prc_component_prices,951,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥7 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 7장 이상
t_prc_component_prices,953,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥7 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 7장 이상
t_prc_component_prices,955,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥8 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 8장 이상
t_prc_component_prices,957,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥8 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 8장 이상
t_prc_component_prices,959,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥9 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 9장 이상
t_prc_component_prices,961,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥9 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 9장 이상
t_prc_component_prices,963,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥10 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 10장 이상
t_prc_component_prices,965,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥10 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 10장 이상
t_prc_component_prices,967,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥15 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 15장 이상
t_prc_component_prices,969,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥15 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 15장 이상
t_prc_component_prices,971,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥20 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 20장 이상
t_prc_component_prices,973,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥20 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 20장 이상
t_prc_component_prices,975,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥25 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 25장 이상
t_prc_component_prices,977,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥25 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 25장 이상
t_prc_component_prices,979,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥30 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 30장 이상
t_prc_component_prices,981,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥30 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 30장 이상
t_prc_component_prices,983,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥35 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 35장 이상
t_prc_component_prices,985,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥35 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 35장 이상
t_prc_component_prices,987,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥40 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 40장 이상
t_prc_component_prices,989,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥40 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 40장 이상
t_prc_component_prices,991,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥45 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 45장 이상
t_prc_component_prices,993,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥45 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 45장 이상
t_prc_component_prices,995,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥50 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 50장 이상
t_prc_component_prices,997,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥50 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 50장 이상
t_prc_component_prices,999,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥60 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 60장 이상
t_prc_component_prices,1001,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥60 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 60장 이상
t_prc_component_prices,1003,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥70 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 70장 이상
t_prc_component_prices,1005,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥70 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 70장 이상
t_prc_component_prices,1007,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥80 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 80장 이상
t_prc_component_prices,1009,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥80 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 80장 이상
t_prc_component_prices,1011,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥90 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 90장 이상
t_prc_component_prices,1013,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥90 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 90장 이상
t_prc_component_prices,1015,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥100 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 100장 이상
t_prc_component_prices,1017,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥100 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 100장 이상
t_prc_component_prices,1019,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥150 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 150장 이상
t_prc_component_prices,1021,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥150 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 150장 이상
t_prc_component_prices,1023,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥200 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 200장 이상
t_prc_component_prices,1025,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥200 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 200장 이상
t_prc_component_prices,1027,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥250 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 250장 이상
t_prc_component_prices,1029,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥250 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 250장 이상
t_prc_component_prices,1031,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥300 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 300장 이상
t_prc_component_prices,1033,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥300 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 300장 이상
t_prc_component_prices,1035,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥350 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 350장 이상
t_prc_component_prices,1037,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥350 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 350장 이상
t_prc_component_prices,1039,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥400 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 400장 이상
t_prc_component_prices,1041,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥400 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 400장 이상
t_prc_component_prices,1043,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥450 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 450장 이상
t_prc_component_prices,1045,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥450 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 450장 이상
t_prc_component_prices,1047,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥500 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 500장 이상
t_prc_component_prices,1049,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥500 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 500장 이상
t_prc_component_prices,1051,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥600 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 600장 이상
t_prc_component_prices,1053,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥600 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 600장 이상
t_prc_component_prices,1055,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥700 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 700장 이상
t_prc_component_prices,1057,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥700 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 700장 이상
t_prc_component_prices,1059,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥800 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 800장 이상
t_prc_component_prices,1061,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥800 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 800장 이상
t_prc_component_prices,1063,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥900 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 900장 이상
t_prc_component_prices,1065,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥900 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 900장 이상
t_prc_component_prices,1067,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥1000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 1000장 이상
t_prc_component_prices,1069,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥1000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 1000장 이상
t_prc_component_prices,1071,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥1200 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 1200장 이상
t_prc_component_prices,1073,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥1200 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 1200장 이상
t_prc_component_prices,1075,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥1400 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 1400장 이상
t_prc_component_prices,1077,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥1400 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 1400장 이상
t_prc_component_prices,1079,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥1600 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 1600장 이상
t_prc_component_prices,1081,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥1600 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 1600장 이상
t_prc_component_prices,1083,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥1800 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 1800장 이상
t_prc_component_prices,1085,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥1800 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 1800장 이상
t_prc_component_prices,1087,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수≥2000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/흑백(1도)/단면 출력매수 2000장 이상
t_prc_component_prices,1089,COMP_PRINT_DIGITAL_S1,"[siz-corrected: SIZ_PENDING_3JEOL→SIZ_000077] 디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수≥2000 (별색=공정,clr=NULL)",디지털인쇄 출력비(3절)/칼라(CMYK)/단면 출력매수 2000장 이상
