prd_cd,product_group,prd_nm,axis,verdict,evidence,repro_sql,cell_source,confidence,money_impact
PRD_000155,아크릴,아크릴볼펜,도수,MATCH,"권위 도수='풀빼다'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000155' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000155,아크릴,아크릴볼펜,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000155' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000155,아크릴,아크릴볼펜,사이즈코드,MATCH,"권위 사이즈='20 x 20 mm'·라이브 3행 siz=[SIZ_000330,SIZ_000333,SIZ_000336]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000155';",엑셀:사이즈(필수),high,
PRD_000155,아크릴,아크릴볼펜,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000155' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000155,아크릴,아크릴볼펜,자재,MATCH,권위 소재='투명아크릴 3mm'·라이브 mat 1행 [MAT_000043],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000155' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000155,아크릴,아크릴볼펜,판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000337,SIZ_000338,SIZ_000340]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000155' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000155,아크릴,아크릴볼펜,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000155';",엑셀:페이지 없음(needed=N),high,
PRD_000156,아크릴,아크릴지비츠,공정,CONFIRM,권위 가공='투명(색)'=옵션없음/색상(부착 아님)·라이브 부착공정 부재—needed 재해석(부착공정 불요 가능)·Q-ACR-부속물BUNDLE,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000156' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000156,아크릴,아크릴지비츠,도수,MATCH,"권위 도수='풀빼다'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000156' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000156,아크릴,아크릴지비츠,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000156' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000156,아크릴,아크릴지비츠,사이즈코드,MATCH,"권위 사이즈='15 x 15 mm'·라이브 5행 siz=[SIZ_000330,SIZ_000336,SIZ_000352,SIZ_000353,SIZ_000354]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000156';",엑셀:사이즈(필수),high,
PRD_000156,아크릴,아크릴지비츠,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000156' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000156,아크릴,아크릴지비츠,자재,MATCH,권위 소재='투명아크릴 3mm'·라이브 mat 1행 [MAT_000043],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000156' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000156,아크릴,아크릴지비츠,판형,CONFIRM,권위 출력용지규격 공란·라이브 plate 부재(아크릴지비츠)—권위 미명시이므로 needed 재확인,"SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000156' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000156,아크릴,아크릴지비츠,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000156';",엑셀:페이지 없음(needed=N),high,
PRD_000157,아크릴,아크릴네임택,공정,CONFIRM,권위 가공='선택안함'=옵션없음/색상(부착 아님)·라이브 부착공정 부재—needed 재해석(부착공정 불요 가능)·Q-ACR-부속물BUNDLE,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000157' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000157,아크릴,아크릴네임택,도수,MATCH,"권위 도수='배면양면'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000157' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000157,아크릴,아크릴네임택,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000157' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000157,아크릴,아크릴네임택,사이즈코드,MATCH,"권위 사이즈='60 x 60 mm'·라이브 2행 siz=[SIZ_000012,SIZ_000148]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000157';",엑셀:사이즈(필수),high,
PRD_000157,아크릴,아크릴네임택,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000157' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000157,아크릴,아크릴네임택,자재,MATCH,권위 소재='투명아크릴 3mm'·라이브 mat 1행 [MAT_000043],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000157' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000157,아크릴,아크릴네임택,판형,MATCH,"권위 출력용지규격=''·라이브 plate 2행 siz=[SIZ_000012,SIZ_000148]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000157' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000157,아크릴,아크릴네임택,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000157';",엑셀:페이지 없음(needed=N),high,
PRD_000158,아크릴,아크릴 포카키링,공정,MATCH,권위 가공 없음·라이브 proc=인쇄방식 [['UV']](아크릴 UV인쇄 레시피·정상),SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000158' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000158,아크릴,아크릴 포카키링,도수,MATCH,"권위 도수='배면양면'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000158' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000158,아크릴,아크릴 포카키링,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000158' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000158,아크릴,아크릴 포카키링,사이즈코드,MATCH,권위 사이즈='55 x 86 mm'·라이브 1행 siz=[SIZ_000012],"SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000158';",엑셀:사이즈(필수),high,
PRD_000158,아크릴,아크릴 포카키링,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000158' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000158,아크릴,아크릴 포카키링,자재,MATCH,권위 소재='투명아크릴 3mm'·라이브 mat 1행 [MAT_000043],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000158' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000158,아크릴,아크릴 포카키링,판형,MATCH,권위 출력용지규격=''·라이브 plate 1행 siz=[SIZ_000012],"SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000158' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000158,아크릴,아크릴 포카키링,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000158';",엑셀:페이지 없음(needed=N),high,
PRD_000159,아크릴,아크릴 코스터,공정,N/A,권위 가공/조각수 없음(needed=N)·라이브 proc 부재,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000159' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,high,
PRD_000159,아크릴,아크릴 코스터,도수,MATCH,"권위 도수='배면양면'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000159' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000159,아크릴,아크릴 코스터,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000159' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000159,아크릴,아크릴 코스터,사이즈코드,MATCH,"권위 사이즈='100 x 100 mm 원형'·라이브 2행 siz=[SIZ_000355,SIZ_000356]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000159';",엑셀:사이즈(필수),high,
PRD_000159,아크릴,아크릴 코스터,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000159' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000159,아크릴,아크릴 코스터,자재,MATCH,권위 소재='투명아크릴 3mm'·라이브 mat 1행 [MAT_000043],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000159' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000159,아크릴,아크릴 코스터,판형,MATCH,권위 출력용지규격=''·라이브 plate 1행 siz=[SIZ_000157],"SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000159' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000159,아크릴,아크릴 코스터,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000159';",엑셀:페이지 없음(needed=N),high,
PRD_000160,아크릴,아크릴자유형스탠드,공정,MATCH,권위 가공 없음·라이브 proc=인쇄방식 [['UV']](아크릴 UV인쇄 레시피·정상),SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000160' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000160,아크릴,아크릴자유형스탠드,도수,MATCH,"권위 도수='배면양면'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000160' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000160,아크릴,아크릴자유형스탠드,묶음수,CONFIRM,권위 묶음수 needed=N(건수표기 없음)·라이브 bundle_qtys 5행—합판수/조각수가 묶음수축에 적재(축귀속),SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000160' AND del_yn='N';,엑셀:건수표기 없음(needed=N),med,
PRD_000160,아크릴,아크릴자유형스탠드,사이즈코드,MATCH,"권위 사이즈='120 x 60 mm'·라이브 5행 siz=[SIZ_000357,SIZ_000358,SIZ_000359,SIZ_000360,SIZ_000361]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000160';",엑셀:사이즈(필수),high,
PRD_000160,아크릴,아크릴자유형스탠드,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000160' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000160,아크릴,아크릴자유형스탠드,자재,MATCH,권위 소재='투명아크릴 3mm'·라이브 mat 1행 [MAT_000043],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000160' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000160,아크릴,아크릴자유형스탠드,판형,MATCH,"권위 출력용지규격=''·라이브 plate 5행 siz=[SIZ_000357,SIZ_000358,SIZ_000359,SIZ_000360,SIZ_000361]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000160' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000160,아크릴,아크릴자유형스탠드,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000160';",엑셀:페이지 없음(needed=N),high,
PRD_000161,아크릴,판아크릴,공정,MATCH,권위 가공 없음·라이브 proc=인쇄방식 [['UV']](아크릴 UV인쇄 레시피·정상),SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000161' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000161,아크릴,판아크릴,도수,MATCH,"권위 도수='배면양면'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000161' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000161,아크릴,판아크릴,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000161' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000161,아크릴,판아크릴,사이즈코드,MATCH,"권위 사이즈='120 x 120 mm'·라이브 2행 siz=[SIZ_000359,SIZ_000361]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000161';",엑셀:사이즈(필수),high,
PRD_000161,아크릴,판아크릴,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000161' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000161,아크릴,판아크릴,자재,MATCH,권위 소재='투명아크릴 3mm'·라이브 mat 1행 [MAT_000043],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000161' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000161,아크릴,판아크릴,판형,MATCH,"권위 출력용지규격=''·라이브 plate 2행 siz=[SIZ_000362,SIZ_000363]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000161' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000161,아크릴,판아크릴,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000161';",엑셀:페이지 없음(needed=N),high,
PRD_000162,아크릴,아크릴포카스탠드,공정,MATCH,권위 가공 없음·라이브 proc=인쇄방식 [['UV']](아크릴 UV인쇄 레시피·정상),SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000162' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000162,아크릴,아크릴포카스탠드,도수,MATCH,"권위 도수='배면양면'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000162' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000162,아크릴,아크릴포카스탠드,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000162' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000162,아크릴,아크릴포카스탠드,사이즈코드,MATCH,권위 사이즈='68 x 103 mm'·라이브 1행 siz=[SIZ_000364],"SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000162';",엑셀:사이즈(필수),high,
PRD_000162,아크릴,아크릴포카스탠드,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000162' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000162,아크릴,아크릴포카스탠드,자재,MATCH,권위 소재='투명아크릴 3mm'·라이브 mat 1행 [MAT_000043],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000162' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000162,아크릴,아크릴포카스탠드,판형,CONFIRM,권위 출력용지규격 공란·라이브 plate 부재(아크릴포카스탠드)—권위 미명시이므로 needed 재확인,"SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000162' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000162,아크릴,아크릴포카스탠드,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000162';",엑셀:페이지 없음(needed=N),high,
PRD_000163,아크릴,아크릴미니파츠,공정,MATCH,권위 가공 없음·라이브 proc=인쇄방식 [['UV']](아크릴 UV인쇄 레시피·정상),SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000163' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000163,아크릴,아크릴미니파츠,도수,MATCH,"권위 도수='배면양면'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000163' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000163,아크릴,아크릴미니파츠,묶음수,CONFIRM,권위 묶음수 needed=N(건수표기 없음)·라이브 bundle_qtys 1행—합판수/조각수가 묶음수축에 적재(축귀속),SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000163' AND del_yn='N';,엑셀:건수표기 없음(needed=N),med,
PRD_000163,아크릴,아크릴미니파츠,사이즈코드,MATCH,권위 사이즈='120 x 50 mm'·라이브 1행 siz=[SIZ_000365],"SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000163';",엑셀:사이즈(필수),high,
PRD_000163,아크릴,아크릴미니파츠,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000163' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000163,아크릴,아크릴미니파츠,자재,MATCH,권위 소재='투명아크릴 1.5mm'·라이브 mat 1행 [MAT_000042],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000163' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000163,아크릴,아크릴미니파츠,판형,MATCH,권위 출력용지규격=''·라이브 plate 1행 siz=[SIZ_000365],"SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000163' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000163,아크릴,아크릴미니파츠,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000163';",엑셀:페이지 없음(needed=N),high,
PRD_000164,아크릴,아크릴코롯토,공정,N/A,권위 가공/조각수 없음(needed=N)·라이브 proc 부재,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000164' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,high,
PRD_000164,아크릴,아크릴코롯토,도수,MATCH,"권위 도수='배면양면'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000164' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000164,아크릴,아크릴코롯토,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000164' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000164,아크릴,아크릴코롯토,사이즈코드,MATCH,"권위 사이즈='30 x 30 mm'·라이브 6행 siz=[SIZ_000011,SIZ_000043,SIZ_000148,SIZ_000211,SIZ_000330,SIZ_000333]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000164';",엑셀:사이즈(필수),high,
PRD_000164,아크릴,아크릴코롯토,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000164' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000164,아크릴,아크릴코롯토,자재,MATCH,권위 소재='투명아크릴 8mm'·라이브 mat 1행 [MAT_000044],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000164' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000164,아크릴,아크릴코롯토,판형,CONFIRM,권위 출력용지규격 공란·라이브 plate 부재(아크릴코롯토)—권위 미명시이므로 needed 재확인,"SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000164' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000164,아크릴,아크릴코롯토,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000164';",엑셀:페이지 없음(needed=N),high,
PRD_000165,아크릴,포카코롯토,공정,N/A,권위 가공/조각수 없음(needed=N)·라이브 proc 부재,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000165' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,high,
PRD_000165,아크릴,포카코롯토,도수,MATCH,"권위 도수='배면양면'·라이브 print_options side=풀빼다,배면양면,투명테두리 colr=CLR_000005/CLR_000001;CLR_000005/CLR_000005","SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000165' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),high,
PRD_000165,아크릴,포카코롯토,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000165' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000165,아크릴,포카코롯토,사이즈코드,MATCH,권위 사이즈='55 x 86mm'·라이브 1행 siz=[SIZ_000012],"SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000165';",엑셀:사이즈(필수),high,
PRD_000165,아크릴,포카코롯토,인쇄옵션,N/A,아크릴 별색/코팅 컬럼 없음(인쇄사양=도수축)·needed=N,"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000165' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000165,아크릴,포카코롯토,자재,MATCH,권위 소재='투명아크릴 8mm'·라이브 mat 1행 [MAT_000044],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000165' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000165,아크릴,포카코롯토,판형,CONFIRM,권위 출력용지규격 공란·라이브 plate 부재(포카코롯토)—권위 미명시이므로 needed 재확인,"SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000165' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
