row_uid,card,scope,dup_key,merged_from,system,group,screen_id,screen_name,role,function,work_type,counterpart,direction,owner_side,plan_row_id,status,evidence
t50:54,t50,out,/Users/innojini/Dev/TS.BackOffice.Huni/BackOffice.UI/CRT.EasyMES.V2.Module.Sales/FrmEstimate.cs:709,,mes,영업,MES-SAL-FrmEstimate,견적 관리,운영자(CS·상품),견적서 출력(RptEstimateA4Table),build,,,,NEW,완료,"[오픈분모밖] /Users/innojini/Dev/TS.BackOffice.Huni/BackOffice.UI/CRT.EasyMES.V2.Module.Sales/FrmEstimate.cs:709,733 (RptEstimateA4Table rpt = new RptEstimateA4Table(dsReport);) (영업 담당자 업무화면 — designer.cs 캡션 필드: 영업 담당자)"
t50:55,t50,out,/Users/innojini/Dev/TS.BackOffice.Huni/BackOffice.UI/CRT.EasyMES.V2.Module.Sales/FrmReceiveOrder.cs:37,,mes,영업,MES-SAL-FrmReceiveOrder,수주 관리,운영자(CS·상품),조회(견적조회기간·견적번호·영업담당자·거래처),build,,,,NEW,완료,[오픈분모밖] /Users/innojini/Dev/TS.BackOffice.Huni/BackOffice.UI/CRT.EasyMES.V2.Module.Sales/FrmReceiveOrder.cs:37 (class FrmReceiveOrder : BaseForm; designer.cs 캡션: 수주 목록/결제 정보/결제 메모) (영업 담당자 업무화면 — designer.cs 캡션 필드: 영업 담당자)
t50:56,t50,out,/Users/innojini/Dev/TS.BackOffice.Huni/BackOffice.UI/CRT.EasyMES.V2.Module.Sales/FrmReceiveOrder.cs:782,,mes,영업,MES-SAL-FrmReceiveOrder,수주 관리,운영자(CS·상품),수주 처리(결제정보·배송정보 등록·견적서 출력),build,,,,NEW,완료,"[오픈분모밖] /Users/innojini/Dev/TS.BackOffice.Huni/BackOffice.UI/CRT.EasyMES.V2.Module.Sales/FrmReceiveOrder.cs:782,806 (RptEstimateA4Table rpt = new RptEstimateA4Table(dsReport);) (영업 담당자 업무화면 — designer.cs 캡션 필드: 영업 담당자)"
t50:74,t50,out,BackOffice.Console/CRT.EasyMES.V2.DesignFileCopyToNas/Program.cs:19-54,,mes,원고·파일 인터페이스,MES-ITF-DesignFile-CopyToNas,접수파일 NAS 복사,시스템(무인),작업 스케줄러 무인 실행으로 접수파일을 사내 NAS로 복사(디버깅용 FrmMain 창은 미사용),integrate,외부(사내 NAS),mes→외부(NAS),mes,NEW,완료,"[오픈분모밖] BackOffice.Console/CRT.EasyMES.V2.DesignFileCopyToNas/Program.cs:19-54 (""스케줄러 무인자 실행: FrmMain(창) 없이 헤드리스로 SQS 1회 처리"") . plan_row_id=NEW 이유: MES 내부 NAS 백업 유틸리티, 원장에 해당 행 없음(분모밖)"
t50:73,t50,out,BackOffice.Console/CRT.EasyMES.V2.DesignFileThumbnailCreator/Program.cs:24-46,,mes,원고·파일 인터페이스,MES-ITF-DesignFile-ThumbnailCreate,접수파일 썸네일 자동 생성,시스템(무인),"작업 스케줄러(무인) 실행으로 접수파일 기준 썸네일 자동 생성(동시실행 3개 제한, 2026-07-22 장애 재발방지)",build,,,mes,STD-MFG-061,완료,"[오픈분모밖] BackOffice.Console/CRT.EasyMES.V2.DesignFileThumbnailCreator/Program.cs:24-46 (MAX_INSTANCES 제한 주석, 작업 스케줄러 최소화 표시) . plan_row_id=STD-MFG-061 매핑 근거: 주문프로세스PDF p.11 §09 server · 9/17 원장은 이 항목을 '미실측'/'MES 소스 없음'으로 기록했으나, 본 조사(코드 실독)로 DesignFileThumbnailCreator/Program.cs:24-46 에 스케줄러 무인 썸네일 생성 코드가 실재함을 확인 — status=완료로 정정"
t50:72,t50,out,BackOffice.Console/CRT.EasyMES.V2.Console.MotionOneInterface/Program.cs:40-46,,mes,원고·파일 인터페이스,MES-ITF-MotionOne-RenderWebhook,Edicus 렌더링(MotionOne) 완료 Webhook 수신,시스템(무인),렌더링 엔진(MotionOne) 완료 Webhook(SQS) 수신→렌더 결과 파일 S3 업로드→주문정보 저장,integrate,외부(MotionOne 렌더링 엔진/Edicus),외부→mes,mes,STD-MFG-060,완료,"[오픈분모밖] BackOffice.Console/CRT.EasyMES.V2.Console.MotionOneInterface/Program.cs:40-46 (""MontionOne Render 완료 WebHook 처리"") · Common/EdicusRenderInfo.cs:1-40 (render_as/status/partner_code/order_id/prodCode) . plan_row_id=STD-MFG-060 매핑 근거: 주문프로세스PDF p.11 §09 case1 · 9/17 원장은 이 항목을 '미실측'/'MES 소스 없음'으로 기록했으나, 본 조사(코드 실독)로 MotionOneInterface Program.cs:40-46 에 렌더완료 Webhook 처리 코드가 실재함을 확인 — status=완료로 정정"
t50:2,t50,out,/Users/innojini/Dev/TS.BackOffice.Huni/BackOffice.UI/CRT.EasyMES.V2.Module.Auth/FrmAuthGroup.cs:14,,mes,인증·권한,MES-AUTH-FrmAuthGroup,권한그룹 관리,관리자,조회/등록/수정(권한그룹),build,,,,NEW,완료,[오픈분모밖] /Users/innojini/Dev/TS.BackOffice.Huni/BackOffice.UI/CRT.EasyMES.V2.Module.Auth/FrmAuthGroup.cs:14 (class FrmAuthGroup : BaseForm)
t50:3,t50,out,/Users/innojini/Dev/TS.BackOffice.Huni/BackOffice.UI/CRT.EasyMES.V2.Module.Auth/FrmAuthUser.cs:14,,mes,인증·권한,MES-AUTH-FrmAuthUser,사용자 권한 관리,관리자,조회/등록/수정(사용자별 권한),build,,,,NEW,완료,[오픈분모밖] /Users/innojini/Dev/TS.BackOffice.Huni/BackOffice.UI/CRT.EasyMES.V2.Module.Auth/FrmAuthUser.cs:14 (class FrmAuthUser : BaseForm)
t50:4,t50,out,/Users/innojini/Dev/TS.BackOffice.Huni/BackOffice.UI/CRT.EasyMES.V2.Module.Auth/FrmUser.cs:25,,mes,인증·권한,MES-AUTH-FrmUser,사용자 관리,관리자,조회/등록/수정(사용자 계정·비밀번호),build,,,,NEW,완료,[오픈분모밖] /Users/innojini/Dev/TS.BackOffice.Huni/BackOffice.UI/CRT.EasyMES.V2.Module.Auth/FrmUser.cs:25 (class FrmUser : BaseForm; designer.cs 캡션: 사용자 명/비밀번호/마지막 로그인 일시)
t50:5,t50,out,/Users/innojini/Dev/TS.BackOffice.Huni/BackOffice.UI/CRT.EasyMES.V2.Module.Auth/FrmUserGroup.cs:26,,mes,인증·권한,MES-AUTH-FrmUserGroup,사용자그룹 관리,관리자,조회/등록/수정(그룹·소속 사용자),build,,,,NEW,완료,[오픈분모밖] /Users/innojini/Dev/TS.BackOffice.Huni/BackOffice.UI/CRT.EasyMES.V2.Module.Auth/FrmUserGroup.cs:26 (class FrmUserGroup : BaseForm)
t50:6,t50,out,/Users/innojini/Dev/TS.BackOffice.Huni/BackOffice.UI/CRT.EasyMES.V2.Module.Auth/FrmUserGroupMenuAuth.cs:29,,mes,인증·권한,MES-AUTH-FrmUserGroupMenuAuth,사용자그룹 메뉴권한 관리,관리자,등록/수정(사업장 데이터 권한·메뉴 권한),build,,,,NEW,완료,[오픈분모밖] /Users/innojini/Dev/TS.BackOffice.Huni/BackOffice.UI/CRT.EasyMES.V2.Module.Auth/FrmUserGroupMenuAuth.cs:29 (class FrmUserGroupMenuAuth : BaseForm; designer.cs 캡션: 사업장 데이터 권한/메뉴 권한)
t50:75,t50,out,BackOffice.Console/CRT.EasyMES.V2.Console.ItfLogConsumer/Program.cs:13-22,,mes,인터페이스 로그·모니터,MES-ITF-CentralLog-Consumer,중앙 집중 로깅 SQS 소비자,시스템(무인),각 연동 앱(ItfTrace)이 발행한 로그 SQS 메시지를 최대 10건씩 수신→1트랜잭션으로 T_LOG_ITF_TRACE 일괄 저장→성공분 큐 삭제(Topshelf 상주 서비스),build,,,mes,NEW,완료,"[오픈분모밖] BackOffice.Console/CRT.EasyMES.V2.Console.ItfLogConsumer/Program.cs:13-22 (설계: docs/CENTRAL-LOGGING-DESIGN.md §12) . plan_row_id=NEW 이유: MES 내부 로깅 인프라, 원장에 해당 행 없음(분모밖)"
t50:76,t50,out,BackOffice.Console/TS.BackOffice.WebHookHandler.Monitor/Program.cs:17-23,,mes,인터페이스 로그·모니터,MES-ITF-WebhookFailure-Monitor,Webhook 처리 실패 감지·Slack 알림,시스템(무인),Webhook Json 파일이 설정시간 내 Success/Error 폴더로 이동 안되거나 Error 폴더 존재 시 Slack 알림,build,,,mes,NEW,완료,"[오픈분모밖] BackOffice.Console/TS.BackOffice.WebHookHandler.Monitor/Program.cs:17-23 (""WebHook 으로 받은 Json 파일이 처리 안되었을 경우 Slack으로 알림"") . plan_row_id=NEW 이유: MES 내부 모니터링 유틸리티, 원장에 해당 행 없음(분모밖)"
t50:64,t50,out,BackOffice.Console/CRT.EasyMES.V2.Console.Cafe24Interface.Update/Program.cs:128,,mes,주문 인터페이스,MES-ITF-Cafe24-OrderIntake,카페24 주문 수신(SQS Webhook Consumer),시스템(무인),Cafe24 주문 Webhook(SQS 수신)→신규주문/결제갱신/주문취소 처리→MES DB 저장(CRT.EasyMES.V2.Data.Biz),integrate,cafe24,cafe24→mes,mes,NEW,완료,"[오픈분모밖] BackOffice.Console/CRT.EasyMES.V2.Console.Cafe24Interface.Update/Program.cs:128,180,216,500,512 (SqsClient.GetMessagesAsync<OrderWebhookPayload> · DoCreateOrder/DoUpdatePayment/DoOrderCancel) . plan_row_id=NEW 이유: 신규몰(샵바이) 파이프라인이 아닌 기존 Cafe24 채널 연동, 9/17 원장에 해당 행 없음(분모밖)"
t50:65,t50,out,BackOffice.Console/CRT.EasyMES.V2.Console.Cafe24Interface/Program.cs:1-60,,mes,주문 인터페이스,MES-ITF-Cafe24-StatusPush,카페24 배송정보 갱신 전송,시스템(무인),MES 발송처리(택배사코드·방문수령 포함) → Cafe24 REST API로 배송정보 갱신 전송,integrate,cafe24,mes→cafe24,mes,NEW,완료,"[오픈분모밖] BackOffice.Console/CRT.EasyMES.V2.Console.Cafe24Interface/Program.cs:1-60 (SHIPPING_COMPANY_CODE/SHIPPING_COMPANY_CODE_VISIT 설정, CAFE24_ACCESS_Token 사용) . plan_row_id=NEW 이유: 신규몰이 아닌 기존 Cafe24 채널 연동, 원장에 해당 행 없음(분모밖)"
t50:66,t50,out,BackOffice.Console/CRT.EasyMES.V2.Console.Cafe24Interface.Token/Program.cs:1-40,,mes,주문 인터페이스,MES-ITF-Cafe24-TokenRefresh,카페24 OAuth 토큰 갱신,시스템(무인),Cafe24 OAuth2 access/refresh token 발급·갱신(별도 상주 프로세스),integrate,cafe24,mes↔cafe24,mes,NEW,완료,"[오픈분모밖] BackOffice.Console/CRT.EasyMES.V2.Console.Cafe24Interface.Token/Program.cs:1-40 (CAFE24_CLIENT_ID/CAFE24_CLIENT_SECRET/CAFE24_REDIRECT_URI) . plan_row_id=NEW 이유: 신규몰이 아닌 기존 Cafe24 채널 연동, 원장에 해당 행 없음(분모밖)"
t50:71,t50,out,BackOffice.Console/TS.BackOffice.SendData.ECount/Program.cs:27-33,,mes,주문 인터페이스,MES-ITF-ECount-매출전송,이카운트(ERP) 매출주문 전송,생산(MES),접수완료·이카운트 미전송 주문 조회→이카운트 RestAPI 전송→이카운트 주문번호 DB 갱신→우커머스 상태(DSG-READY) SQS 발행→Slack 알림,integrate,외부(이카운트 ERP),mes→이카운트,mes,NEW,완료,"[오픈분모밖] BackOffice.Console/TS.BackOffice.SendData.ECount/Program.cs:27-33 (프로세스 Diagram 주석), :40-90 (GetOrderForECount·ECountHelper.SaveSaleOrder) . plan_row_id=NEW 이유: 별도 회계연동(매출주문 전송) — STD-FIN-021(적립금·증빙 데이터 연동)과는 데이터 흐름이 달라 강제 매핑하지 않음, 원장에 정확히 대응하는 행 없음(분모밖)"
t50:70,t50,out,BackOffice.Console/CRT.EasyMES.V2.Console.SWOrderInterface/Program.cs:393-560,,mes,주문 인터페이스,MES-ITF-SWOrder-발송상태전송,성원 발송완료·송장 상태 갱신,생산(MES),제작완료 건의 송장번호(setInvoiceNo)·발송처리(SendDelv)를 성원 사이트로 전송(순서 의존 버그 회피 로직 포함),integrate,외부(성원 adpiamall.com),mes→성원,mes,NEW,완료,"[오픈분모밖] BackOffice.Console/CRT.EasyMES.V2.Console.SWOrderInterface/Program.cs:393-560 (WorkProcess · setInvoiceNo/SendDelv 호출 순서 주석 2026-08-24) . plan_row_id=NEW 이유: 신규몰과 무관한 별도 외주(성원) 연동, 원장에 해당 행 없음(분모밖)"
t50:69,t50,out,BackOffice.Console/CRT.EasyMES.V2.Console.SWOrderInterface/Program.cs:96-100,,mes,주문 인터페이스,MES-ITF-SWOrder-외주수신,성원(외주 파트너) 주문 조회·수신,생산(MES),성원(partner.adpiamall.com) 주문 조회 후 원고 다운로드·S3 업로드·DB 저장(로그인세션 쿠키 인증),integrate,외부(성원 adpiamall.com),성원→mes,mes,NEW,완료,"[오픈분모밖] BackOffice.Console/CRT.EasyMES.V2.Console.SWOrderInterface/Program.cs:96-100 (ViewProcess/GetOrders) · :41 SW_AUTH_COOKIE . plan_row_id=NEW 이유: 신규몰과 무관한 별도 외주(성원) 연동, 원장에 해당 행 없음(분모밖)"
t50:79,t50,in,docs/api/shopby-integration-api.yaml:43-44,,mes,주문 인터페이스,MES-ITF-Shopby-01-ProductsSync,샵바이 상품 동기화(POST /products/sync),시스템(무인),syncProducts - 전체/증분 상품 동기화(syncMode=full|incremental),integrate,shopby,shopby->mes,미정,NEW,미착수,"docs/api/shopby-integration-api.yaml:43-44 (POST /products/sync, operationId=syncProducts) . 컨트롤러/구현 코드 0건(grep -rli 'shopby' --include=*.cs 전체 결과 0건, 이 spec 은 설계 문서일 뿐 구현 아님) . docs/design/README.md 는 '엔드포인트 수 11개'로 서술했고 실제 yaml 도 정확히 11개(직접 카운트: paths 11개, get/post/put 각 1개씩 총 11 메서드)로 문서-스펙 수치는 일치하나, 문서 서술이 구현 존재로 오독될 위험이 있어 명시함"
t50:80,t50,in,docs/api/shopby-integration-api.yaml:91-92,,mes,주문 인터페이스,MES-ITF-Shopby-02-ProductsList,연동 상품 목록 조회(GET /products),운영자(CS·상품),getProducts - 연동된 상품 매핑 목록 조회,integrate,shopby,mes 내부(로컬 매핑 조회),미정,NEW,미착수,"docs/api/shopby-integration-api.yaml:91-92 (GET /products, operationId=getProducts) . 컨트롤러/구현 코드 0건(grep -rli 'shopby' --include=*.cs 전체 결과 0건, 이 spec 은 설계 문서일 뿐 구현 아님) . docs/design/README.md 는 '엔드포인트 수 11개'로 서술했고 실제 yaml 도 정확히 11개(직접 카운트: paths 11개, get/post/put 각 1개씩 총 11 메서드)로 문서-스펙 수치는 일치하나, 문서 서술이 구현 존재로 오독될 위험이 있어 명시함"
t50:81,t50,in,docs/api/shopby-integration-api.yaml:130-131,,mes,주문 인터페이스,MES-ITF-Shopby-03-ProductDetail,연동 상품 상세 조회(GET /products/{shopbyId}),운영자(CS·상품),getProductById - 특정 Shopby 상품의 매핑 상세/동기화 이력 조회,integrate,shopby,mes 내부(로컬 매핑 조회),미정,NEW,미착수,"docs/api/shopby-integration-api.yaml:130-131 (GET /products/{shopbyId}, operationId=getProductById) . 컨트롤러/구현 코드 0건(grep -rli 'shopby' --include=*.cs 전체 결과 0건, 이 spec 은 설계 문서일 뿐 구현 아님) . docs/design/README.md 는 '엔드포인트 수 11개'로 서술했고 실제 yaml 도 정확히 11개(직접 카운트: paths 11개, get/post/put 각 1개씩 총 11 메서드)로 문서-스펙 수치는 일치하나, 문서 서술이 구현 존재로 오독될 위험이 있어 명시함"
t50:82,t50,in,docs/api/shopby-integration-api.yaml:160-161,,mes,주문 인터페이스,MES-ITF-Shopby-04-ProductMappingEdit,상품 매핑 수정(PUT /products/{shopbyId}/mapping),운영자(CS·상품),updateProductMapping - Shopby 상품<->로컬 상품 매핑 수정,integrate,shopby,mes 내부(로컬 매핑 수정),미정,NEW,미착수,"docs/api/shopby-integration-api.yaml:160-161 (PUT /products/{shopbyId}/mapping, operationId=updateProductMapping) . 컨트롤러/구현 코드 0건(grep -rli 'shopby' --include=*.cs 전체 결과 0건, 이 spec 은 설계 문서일 뿐 구현 아님) . docs/design/README.md 는 '엔드포인트 수 11개'로 서술했고 실제 yaml 도 정확히 11개(직접 카운트: paths 11개, get/post/put 각 1개씩 총 11 메서드)로 문서-스펙 수치는 일치하나, 문서 서술이 구현 존재로 오독될 위험이 있어 명시함"
t50:83,t50,in,docs/api/shopby-integration-api.yaml:200-201,,mes,주문 인터페이스,MES-ITF-Shopby-05-OrderReceive,"샵바이 주문 수신(POST /orders/receive, Webhook)",시스템(무인),receiveOrder - Shopby Webhook으로부터 주문 수신(X-Webhook-Signature 검증),integrate,shopby,shopby->mes,미정,T4-4,미착수,"docs/api/shopby-integration-api.yaml:200-201 (POST /orders/receive, operationId=receiveOrder, security=webhookSignature) . plan_row_id=T4-4 매핑 근거: T4-4 '접수 화면·주문 상태머신·MES 접수 전송'의 MES측 접수 수신 대응점(관련 원장: T7-2 종단 주문 테스트도 이 엔드포인트를 거침, 다만 plan_row_id 는 단일 id 규약상 T4-4 만 기재) . 컨트롤러/구현 코드 0건(grep -rli 'shopby' --include=*.cs 전체 결과 0건, 이 spec 은 설계 문서일 뿐 구현 아님) . docs/design/README.md 는 '엔드포인트 수 11개'로 서술했고 실제 yaml 도 정확히 11개(직접 카운트: paths 11개, get/post/put 각 1개씩 총 11 메서드)로 문서-스펙 수치는 일치하나, 문서 서술이 구현 존재로 오독될 위험이 있어 명시함"
t50:84,t50,in,docs/api/shopby-integration-api.yaml:235-236,,mes,주문 인터페이스,MES-ITF-Shopby-06-OrdersList,샵바이 주문 목록 조회(GET /orders),운영자(CS·상품),getOrders - 수신한 Shopby 주문 목록 조회,integrate,shopby,mes 내부(수신 주문 로컬 조회),미정,NEW,미착수,"docs/api/shopby-integration-api.yaml:235-236 (GET /orders, operationId=getOrders) . 컨트롤러/구현 코드 0건(grep -rli 'shopby' --include=*.cs 전체 결과 0건, 이 spec 은 설계 문서일 뿐 구현 아님) . docs/design/README.md 는 '엔드포인트 수 11개'로 서술했고 실제 yaml 도 정확히 11개(직접 카운트: paths 11개, get/post/put 각 1개씩 총 11 메서드)로 문서-스펙 수치는 일치하나, 문서 서술이 구현 존재로 오독될 위험이 있어 명시함"
t50:85,t50,in,docs/api/shopby-integration-api.yaml:286-287,,mes,주문 인터페이스,MES-ITF-Shopby-07-OrderDetail,샵바이 주문 상세 조회(GET /orders/{shopbyOrderNo}),운영자(CS·상품),getOrderByNo - 특정 Shopby 주문 상세 조회,integrate,shopby,mes 내부(수신 주문 로컬 조회),미정,NEW,미착수,"docs/api/shopby-integration-api.yaml:286-287 (GET /orders/{shopbyOrderNo}, operationId=getOrderByNo) . 컨트롤러/구현 코드 0건(grep -rli 'shopby' --include=*.cs 전체 결과 0건, 이 spec 은 설계 문서일 뿐 구현 아님) . docs/design/README.md 는 '엔드포인트 수 11개'로 서술했고 실제 yaml 도 정확히 11개(직접 카운트: paths 11개, get/post/put 각 1개씩 총 11 메서드)로 문서-스펙 수치는 일치하나, 문서 서술이 구현 존재로 오독될 위험이 있어 명시함"
t50:86,t50,in,docs/api/shopby-integration-api.yaml:316-317,,mes,주문 인터페이스,MES-ITF-Shopby-08-InventoryPush,재고 전송(POST /inventory/push),시스템(무인),pushInventory - 로컬 재고 정보를 Shopby로 전송,integrate,shopby,mes->shopby,미정,NEW,미착수,"docs/api/shopby-integration-api.yaml:316-317 (POST /inventory/push, operationId=pushInventory) . 컨트롤러/구현 코드 0건(grep -rli 'shopby' --include=*.cs 전체 결과 0건, 이 spec 은 설계 문서일 뿐 구현 아님) . docs/design/README.md 는 '엔드포인트 수 11개'로 서술했고 실제 yaml 도 정확히 11개(직접 카운트: paths 11개, get/post/put 각 1개씩 총 11 메서드)로 문서-스펙 수치는 일치하나, 문서 서술이 구현 존재로 오독될 위험이 있어 명시함"
t50:87,t50,in,docs/api/shopby-integration-api.yaml:347-348,,mes,주문 인터페이스,MES-ITF-Shopby-09-InventorySync,재고 동기화 양방향(POST /inventory/sync),시스템(무인),syncInventory - Shopby<->로컬 재고 양방향 동기화,integrate,shopby,mes<->shopby,미정,NEW,미착수,"docs/api/shopby-integration-api.yaml:347-348 (POST /inventory/sync, operationId=syncInventory) . 컨트롤러/구현 코드 0건(grep -rli 'shopby' --include=*.cs 전체 결과 0건, 이 spec 은 설계 문서일 뿐 구현 아님) . docs/design/README.md 는 '엔드포인트 수 11개'로 서술했고 실제 yaml 도 정확히 11개(직접 카운트: paths 11개, get/post/put 각 1개씩 총 11 메서드)로 문서-스펙 수치는 일치하나, 문서 서술이 구현 존재로 오독될 위험이 있어 명시함"
t50:88,t50,in,docs/api/shopby-integration-api.yaml:376-377,,mes,주문 인터페이스,MES-ITF-Shopby-10-WebhookReceive,샵바이 이벤트 웹훅 수신(POST /webhook),시스템(무인),receiveWebhook - ORDER_CREATED/ORDER_PAID/ORDER_CANCELLED/PRODUCT_UPDATED/STOCK_CHANGED 이벤트 수신,integrate,shopby,shopby->mes,미정,NEW,미착수,"docs/api/shopby-integration-api.yaml:376-377 (POST /webhook, operationId=receiveWebhook, security=webhookSignature) . 컨트롤러/구현 코드 0건(grep -rli 'shopby' --include=*.cs 전체 결과 0건, 이 spec 은 설계 문서일 뿐 구현 아님) . docs/design/README.md 는 '엔드포인트 수 11개'로 서술했고 실제 yaml 도 정확히 11개(직접 카운트: paths 11개, get/post/put 각 1개씩 총 11 메서드)로 문서-스펙 수치는 일치하나, 문서 서술이 구현 존재로 오독될 위험이 있어 명시함"
