block,product_group,dim_type,price_model,siz_label,mat_group,mat_codes,qty_band,value,source,note
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp2,MAT155무광/MAT156유광,140,5500,price-sticker-price-l1.csv:F28,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp3,MAT162투명/MAT163홀로그램,140,5500,price-sticker-price-l1.csv:G28,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp1,MAT153유포/MAT084비코팅/MAT242미색,140,4400,price-sticker-price-l1.csv:H28,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp2,MAT155무광/MAT156유광,140,5400,price-sticker-price-l1.csv:I28,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp3,MAT162투명/MAT163홀로그램,140,5400,price-sticker-price-l1.csv:J28,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp1,MAT153유포/MAT084비코팅/MAT242미색,140,5000,price-sticker-price-l1.csv:K28,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp2,MAT155무광/MAT156유광,140,6000,price-sticker-price-l1.csv:L28,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp3,MAT162투명/MAT163홀로그램,140,6000,price-sticker-price-l1.csv:M28,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp1,MAT153유포/MAT084비코팅/MAT242미색,140,5700,price-sticker-price-l1.csv:N28,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp2,MAT155무광/MAT156유광,140,6700,price-sticker-price-l1.csv:O28,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp3,MAT162투명/MAT163홀로그램,140,6700,price-sticker-price-l1.csv:P28,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp1,MAT153유포/MAT084비코팅/MAT242미색,140,5700,price-sticker-price-l1.csv:Q28,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp2,MAT155무광/MAT156유광,140,6700,price-sticker-price-l1.csv:R28,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp3,MAT162투명/MAT163홀로그램,140,6700,price-sticker-price-l1.csv:S28,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A5_124x186_4판,grp1,MAT153유포/MAT084비코팅/MAT242미색,150,5000,price-sticker-price-l1.csv:B29,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A5_124x186_4판,grp2,MAT155무광/MAT156유광,150,6000,price-sticker-price-l1.csv:C29,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A5_124x186_4판,grp3,MAT162투명/MAT163홀로그램,150,6000,price-sticker-price-l1.csv:D29,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp1,MAT153유포/MAT084비코팅/MAT242미색,150,4500,price-sticker-price-l1.csv:E29,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp2,MAT155무광/MAT156유광,150,5500,price-sticker-price-l1.csv:F29,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp3,MAT162투명/MAT163홀로그램,150,5500,price-sticker-price-l1.csv:G29,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp1,MAT153유포/MAT084비코팅/MAT242미색,150,4400,price-sticker-price-l1.csv:H29,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp2,MAT155무광/MAT156유광,150,5400,price-sticker-price-l1.csv:I29,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp3,MAT162투명/MAT163홀로그램,150,5400,price-sticker-price-l1.csv:J29,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp1,MAT153유포/MAT084비코팅/MAT242미색,150,5000,price-sticker-price-l1.csv:K29,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp2,MAT155무광/MAT156유광,150,6000,price-sticker-price-l1.csv:L29,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp3,MAT162투명/MAT163홀로그램,150,6000,price-sticker-price-l1.csv:M29,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp1,MAT153유포/MAT084비코팅/MAT242미색,150,5700,price-sticker-price-l1.csv:N29,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp2,MAT155무광/MAT156유광,150,6700,price-sticker-price-l1.csv:O29,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp3,MAT162투명/MAT163홀로그램,150,6700,price-sticker-price-l1.csv:P29,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp1,MAT153유포/MAT084비코팅/MAT242미색,150,5700,price-sticker-price-l1.csv:Q29,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp2,MAT155무광/MAT156유광,150,6700,price-sticker-price-l1.csv:R29,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp3,MAT162투명/MAT163홀로그램,150,6700,price-sticker-price-l1.csv:S29,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A5_124x186_4판,grp1,MAT153유포/MAT084비코팅/MAT242미색,160,4800,price-sticker-price-l1.csv:B30,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A5_124x186_4판,grp2,MAT155무광/MAT156유광,160,5800,price-sticker-price-l1.csv:C30,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A5_124x186_4판,grp3,MAT162투명/MAT163홀로그램,160,5800,price-sticker-price-l1.csv:D30,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp1,MAT153유포/MAT084비코팅/MAT242미색,160,4500,price-sticker-price-l1.csv:E30,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp2,MAT155무광/MAT156유광,160,5500,price-sticker-price-l1.csv:F30,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp3,MAT162투명/MAT163홀로그램,160,5500,price-sticker-price-l1.csv:G30,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp1,MAT153유포/MAT084비코팅/MAT242미색,160,4300,price-sticker-price-l1.csv:H30,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp2,MAT155무광/MAT156유광,160,5300,price-sticker-price-l1.csv:I30,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp3,MAT162투명/MAT163홀로그램,160,5300,price-sticker-price-l1.csv:J30,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp1,MAT153유포/MAT084비코팅/MAT242미색,160,4800,price-sticker-price-l1.csv:K30,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp2,MAT155무광/MAT156유광,160,5800,price-sticker-price-l1.csv:L30,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp3,MAT162투명/MAT163홀로그램,160,5800,price-sticker-price-l1.csv:M30,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp1,MAT153유포/MAT084비코팅/MAT242미색,160,5700,price-sticker-price-l1.csv:N30,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp2,MAT155무광/MAT156유광,160,6700,price-sticker-price-l1.csv:O30,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp3,MAT162투명/MAT163홀로그램,160,6700,price-sticker-price-l1.csv:P30,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp1,MAT153유포/MAT084비코팅/MAT242미색,160,5700,price-sticker-price-l1.csv:Q30,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp2,MAT155무광/MAT156유광,160,6700,price-sticker-price-l1.csv:R30,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x110_12판,grp3,MAT162투명/MAT163홀로그램,160,6700,price-sticker-price-l1.csv:S30,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A5_124x186_4판,grp1,MAT153유포/MAT084비코팅/MAT242미색,175,4800,price-sticker-price-l1.csv:B31,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A5_124x186_4판,grp2,MAT155무광/MAT156유광,175,5800,price-sticker-price-l1.csv:C31,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A5_124x186_4판,grp3,MAT162투명/MAT163홀로그램,175,5800,price-sticker-price-l1.csv:D31,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp1,MAT153유포/MAT084비코팅/MAT242미색,175,4500,price-sticker-price-l1.csv:E31,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp2,MAT155무광/MAT156유광,175,5500,price-sticker-price-l1.csv:F31,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A4_2판,grp3,MAT162투명/MAT163홀로그램,175,5500,price-sticker-price-l1.csv:G31,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp1,MAT153유포/MAT084비코팅/MAT242미색,175,4300,price-sticker-price-l1.csv:H31,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp2,MAT155무광/MAT156유광,175,5300,price-sticker-price-l1.csv:I31,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,A3_1판,grp3,MAT162투명/MAT163홀로그램,175,5300,price-sticker-price-l1.csv:J31,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp1,MAT153유포/MAT084비코팅/MAT242미색,175,4800,price-sticker-price-l1.csv:K31,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp2,MAT155무광/MAT156유광,175,5800,price-sticker-price-l1.csv:L31,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,90x190_6판,grp3,MAT162투명/MAT163홀로그램,175,5800,price-sticker-price-l1.csv:M31,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp1,MAT153유포/MAT084비코팅/MAT242미색,175,5500,price-sticker-price-l1.csv:N31,장당단가형(.01) ×주문수량
B01,반칼자유형(공유:반칼/투명/홀로그램+원형/정사각/직사각/띠지/팬시/소량),siz_cd×mat×qty(이산단가형),고정가by-siz_cd,100x148_8판,grp2,MAT155무광/MAT156유광,175,6500,price-sticker-price-l1.csv:O31,장당단가형(.01) ×주문수량
